shap_temperature_C,shap_medium_enc,shap_NaCl_pct,shap_PCS_conc_pct,shap_pcs_enc,actual_mu_max,predicted_mu_max,strain,temperature_C,NaCl_pct,PCS_conc_pct
-0.005701106384329729,0.0014622200248727653,0.0015503209203252117,0.0026888064073891053,0.00043542940337554085,0.038,0.0337779585072261,A_salmonicida_Nr21,8,0.0,0.0
0.039608669777072926,0.006475676394937207,0.0028176787012831796,0.00518683006001756,0.0015024681053833872,0.088,0.0889336111742876,A_salmonicida_Nr21,15,0.0,0.0
-0.004701982338222642,-0.00261574840181175,0.0011330169308409388,0.0020801766016856986,0.00026832686988360443,0.028,0.029506077797969082,A_hydrophila,8,0.0,0.0
0.03098860919640821,-0.007221476658519239,0.002162703930084098,0.003932900382393893,0.0011146370365602406,0.058,0.06431966202252037,A_hydrophila,15,0.0,0.0
-0.005701106384329729,0.0014622200248727653,0.0015503209203252117,0.0026888064073891053,0.00043542940337554085,0.038,0.0337779585072261,A_hydrophila,8,0.0,0.0
0.039608669777072926,0.006475676394937207,0.0028176787012831796,0.00518683006001756,0.0015024681053833872,0.096,0.0889336111742876,A_hydrophila,15,0.0,0.0
-0.004701982338222642,-0.00261574840181175,0.0011330169308409388,0.0020801766016856986,0.00026832686988360443,0.02,0.029506077797969082,A_dhakensis,8,0.0,0.0
0.03098860919640821,-0.007221476658519239,0.002162703930084098,0.003932900382393893,0.0011146370365602406,0.08,0.06431966202252037,A_dhakensis,15,0.0,0.0
-0.005701106384329729,0.0014622200248727653,0.0015503209203252117,0.0026888064073891053,0.00043542940337554085,0.033,0.0337779585072261,A_dhakensis,8,0.0,0.0
0.039608669777072926,0.006475676394937207,0.0028176787012831796,0.00518683006001756,0.0015024681053833872,0.112,0.0889336111742876,A_dhakensis,15,0.0,0.0
0.03098860919640821,-0.007221476658519239,0.002162703930084098,0.003932900382393893,0.0011146370365602406,0.064,0.06431966202252037,A_caviae,15,0.0,0.0
-0.005701106384329729,0.0014622200248727653,0.0015503209203252117,0.0026888064073891053,0.00043542940337554085,0.035,0.0337779585072261,A_caviae,8,0.0,0.0
0.039608669777072926,0.006475676394937207,0.0028176787012831796,0.00518683006001756,0.0015024681053833872,0.082,0.0889336111742876,A_caviae,15,0.0,0.0
-0.01238699311364754,0.0011340015717689438,-0.0007138593302983402,0.002158910324848306,0.0004575053571221396,0.018,0.023991852945386735,A_media,4,1.5,0.0
-0.012394264707771102,0.0009522439057012083,-0.006982432436012928,0.0015206477423604435,0.000249723052521543,0.009,0.0166882056923924,A_media,4,3.0,0.0
-0.01238699311364754,0.0011340015717689438,-0.0007138593302983402,0.002158910324848306,0.0004575053571221396,0.022,0.023991852945386735,A_bestiarum,4,1.5,0.0
-0.012394264707771102,0.0009522439057012083,-0.006982432436012928,0.0015206477423604435,0.000249723052521543,0.009,0.0166882056923924,A_bestiarum,4,3.0,0.0
-0.01238699311364754,0.0011340015717689438,-0.0007138593302983402,0.002158910324848306,0.0004575053571221396,0.025,0.023991852945386735,A_piscicola,4,1.5,0.0
-0.012394264707771102,0.0009522439057012083,-0.006982432436012928,0.0015206477423604435,0.000249723052521543,0.013,0.0166882056923924,A_piscicola,4,3.0,0.0
-0.01238699311364754,0.0011340015717689438,-0.0007138593302983402,0.002158910324848306,0.0004575053571221396,0.023,0.023991852945386735,A_salmonicida_SU2,4,1.5,0.0
-0.012394264707771102,0.0009522439057012083,-0.006982432436012928,0.0015206477423604435,0.000249723052521543,0.013,0.0166882056923924,A_salmonicida_SU2,4,3.0,0.0
-0.01238699311364754,0.0011340015717689438,-0.0007138593302983402,0.002158910324848306,0.0004575053571221396,0.024,0.023991852945386735,A_salmonicida_Nr21,4,1.5,0.0
-0.012394264707771102,0.0009522439057012083,-0.006982432436012928,0.0015206477423604435,0.000249723052521543,0.013,0.0166882056923924,A_salmonicida_Nr21,4,3.0,0.0
-0.003988374575466344,0.0011576258844213777,-0.00023164241288748083,0.0023167512291137147,0.00027828570985405723,0.043,0.03287493397062852,A_media,8,1.5,0.0
-0.0036841763966132695,0.0009735172080764639,-0.0061887457456254215,0.0016787133969289718,9.481578178914412e-05,0.036,0.026216412380149098,A_media,8,3.0,0.0
-0.003988374575466344,0.0011576258844213777,-0.00023164241288748083,0.0023167512291137147,0.00027828570985405723,0.039,0.03287493397062852,A_bestiarum,8,1.5,0.0
-0.0036841763966132695,0.0009735172080764639,-0.0061887457456254215,0.0016787133969289718,9.481578178914412e-05,0.026,0.026216412380149098,A_bestiarum,8,3.0,0.0
-0.003988374575466344,0.0011576258844213777,-0.00023164241288748083,0.0023167512291137147,0.00027828570985405723,0.042,0.03287493397062852,A_piscicola,8,1.5,0.0
-0.0036841763966132695,0.0009735172080764639,-0.0061887457456254215,0.0016787133969289718,9.481578178914412e-05,0.026,0.026216412380149098,A_piscicola,8,3.0,0.0
-0.003988374575466344,0.0011576258844213777,-0.00023164241288748083,0.0023167512291137147,0.00027828570985405723,0.039,0.03287493397062852,A_salmonicida_SU2,8,1.5,0.0
-0.0036841763966132695,0.0009735172080764639,-0.0061887457456254215,0.0016787133969289718,9.481578178914412e-05,0.03,0.026216412380149098,A_salmonicida_SU2,8,3.0,0.0
-0.003988374575466344,0.0011576258844213777,-0.00023164241288748083,0.0023167512291137147,0.00027828570985405723,0.037,0.03287493397062852,A_salmonicida_Nr21,8,1.5,0.0
-0.0036841763966132695,0.0009735172080764639,-0.0061887457456254215,0.0016787133969289718,9.481578178914412e-05,0.025,0.026216412380149098,A_salmonicida_Nr21,8,3.0,0.0
-0.003988374575466344,0.0011576258844213777,-0.00023164241288748083,0.0023167512291137147,0.00027828570985405723,0.028,0.03287493397062852,A_hydrophila,8,1.5,0.0
-0.0036841763966132695,0.0009735172080764639,-0.0061887457456254215,0.0016787133969289718,9.481578178914412e-05,0.02,0.026216412380149098,A_hydrophila,8,3.0,0.0
-0.003988374575466344,0.0011576258844213777,-0.00023164241288748083,0.0023167512291137147,0.00027828570985405723,0.027,0.03287493397062852,A_dhakensis,8,1.5,0.0
-0.0036841763966132695,0.0009735172080764639,-0.0061887457456254215,0.0016787133969289718,9.481578178914412e-05,0.013,0.026216412380149098,A_dhakensis,8,3.0,0.0
-0.003988374575466344,0.0011576258844213777,-0.00023164241288748083,0.0023167512291137147,0.00027828570985405723,0.026,0.03287493397062852,A_caviae,8,1.5,0.0
-0.0036841763966132695,0.0009735172080764639,-0.0061887457456254215,0.0016787133969289718,9.481578178914412e-05,0.022,0.026216412380149098,A_caviae,8,3.0,0.0
-0.012181584477275237,0.0010343016829365025,0.0012776273179025241,0.0004931454614769822,-8.768104419174856e-05,0.018,0.023878097076442256,A_media,4,0.0,0.026
-0.012181584477275237,0.0010343016829365025,0.0012776273179025241,0.0004931454614769822,-8.768104419174856e-05,0.021,0.023878097076442256,A_bestiarum,4,0.0,0.026
-0.012181584477275237,0.0010343016829365025,0.0012776273179025241,0.0004931454614769822,-8.768104419174856e-05,0.023,0.023878097076442256,A_piscicola,4,0.0,0.026
